hash,mode,max_iters,wlhash,stabilized_at,cpu_time_s,max_mem_kib,local,isohash,family,result,track,clauses,variables,bytes,cls1,cls2,cls3,cls4,cls5,cls6,cls7,cls8,cls9,cls10p,horn,invhorn,positive,negative
24931702cb278be802971f19722fc652,nomode,9,a5189ed430ed97fc,NA,0.008867,6144,/nfs/share/instances/gbd/cnf/24931702cb278be802971f19722fc652-gencnf-k4-r9.88-v200-c1976-01-S611227137.used-as.sat04-171.cnf.xz,6a61c0d09e01602ee81937bf206cccc6,random,unknown,random_2004,1976,200,35154,0,0,0,1976,0,0,0,0,0,0,608,665,150,138
28c6dfee40643e055ca2a3db6ddcea68,nomode,9,1f2c09c856090b28,NA,0.142474,12288,/nfs/share/instances/gbd/cnf/28c6dfee40643e055ca2a3db6ddcea68-em_9_3_5_fbc.cnf.xz,82f2beb6802fbd256742fc5c8cac1d96,edge-matching,sat,anni_2022,59728,3857,1080094,0,24387,26002,4516,4669,0,0,0,0,154,45751,16557,306,21807
f0578fe83cc13587caebcbfb3774ccd2,nomode,9,c5ba018cd08f422a,NA,0.969529,54628,/nfs/share/instances/gbd/cnf/f0578fe83cc13587caebcbfb3774ccd2-52-113693.cnf.xz,0d4bb16dcff5d5a9340ee3f855ea1f74,station-repacking,unknown,None,554459,25722,8494199,3,553268,1,1,4,2,0,8,3,1169,553271,1191,1191,553268
6aabb1d03cd4cec8edc3fd6703086901,nomode,9,1e009c18d8a19824,NA,1.76273,97476,/nfs/share/instances/gbd/cnf/6aabb1d03cd4cec8edc3fd6703086901-55-142993.cnf.xz,44bd4ba4b27aad5d5a67e572683e7a2a,station-repacking,unknown,None,1058083,36473,16408728,3,1056385,1,1,6,3,0,9,6,1669,1056388,1698,1698,1056385
fe9ada08d52a38c7d0e5a43fc10b44dc,nomode,9,4b53ad6f7ea5c11d,NA,0.92031,33768,/nfs/share/instances/gbd/cnf/fe9ada08d52a38c7d0e5a43fc10b44dc-smtlib-qfbv-aigs-nnrpd_nnrpd_vc20413-tseitin.cnf.xz,6d0b2caad9ba2ce47acd1b2038559cbe,bitvector,sat,None,303401,103503,5203599,2,202266,101133,0,0,0,0,0,0,0,219756,154384,47886,131529
17e8306027c68ab160d69bd42775078d,nomode,9,1bed6fd771e1352d,NA,0.031358,4608,/nfs/share/instances/gbd/cnf/17e8306027c68ab160d69bd42775078d-unif-k7-r87.79-v112-c9832-S9023760709526410976.cnf.xz,2fb521e9c9f32ebbe66f9d4f802f141e,uniform-random,sat,random_2013,9832,112,261439,0,0,0,0,0,0,9832,0,0,0,636,595,68,81
c2dd17ac9cfd69732745c4766d9afc04,nomode,9,235f6939eae481be,NA,0.343406,16896,/nfs/share/instances/gbd/cnf/c2dd17ac9cfd69732745c4766d9afc04-g6bid.cnf.xz,d071319a2142d40dea2e273917f53673,hardware-verification,unsat,anni_2022,118192,40371,1935026,1,78794,39397,0,0,0,0,0,0,0,94422,84840,5296,17612
5fb55df1071de5851ceee752efae15b4,nomode,9,ed73a8b65def1b2e,NA,0.212198,13824,/nfs/share/instances/gbd/cnf/5fb55df1071de5851ceee752efae15b4-bench_1981.smt2.cnf.xz,9fe039d36b47f818de89490dae067216,agile,sat,agile_2016,75222,21680,1343615,542,23164,49692,1759,0,3,57,4,0,1,39056,48180,16435,8600
74acaa627ddc5fdab40d62172f56a827,nomode,9,049901fce7e41234,NA,1.3998,59520,/nfs/share/instances/gbd/cnf/74acaa627ddc5fdab40d62172f56a827-snw_13_8_pre-sc2016.cnf.xz,a334f02da8008361f81f7fb6dc41b3a1,sorting-networks,unsat,main_2019,689272,20446,13260720,0,100954,441282,146952,0,6,0,0,0,78,560267,108536,4873,61557
842e4d2bf4ba67ff7390ed9060a756e1,nomode,9,428e0a9ad090c359,NA,1.02555,54636,/nfs/share/instances/gbd/cnf/842e4d2bf4ba67ff7390ed9060a756e1-50-110246.cnf.xz,559876d4170e7c42d02e0acd1d91b664,station-repacking,unknown,None,569582,26135,8727514,3,568369,1,1,4,3,0,8,3,1190,568372,1213,1213,568369
51f9b898aa744719c64cf0cd092031d1,nomode,9,525554cf8d607ac7,NA,1.00039,56360,/nfs/share/instances/gbd/cnf/51f9b898aa744719c64cf0cd092031d1-46-108342.cnf.xz,6a62d8729d127a8c8a7efb861e5fe600,station-repacking,unknown,None,553199,25825,8479770,3,552005,1,1,4,2,0,7,2,1174,552008,1194,1194,552005
f37b8a8e1ac8a320e843c9098d7c91cb,nomode,9,18fd8ac466784ffb,NA,0.202778,12288,/nfs/share/instances/gbd/cnf/f37b8a8e1ac8a320e843c9098d7c91cb-bench_2475.smt2.cnf.xz,d4ed0fc2fc928acd4fd324b6a2a43dd7,agile,sat,agile_2016,71641,20515,1271572,389,22563,46749,1867,0,0,67,4,0,2,38178,44819,16584,7504
d7d2303922b89acd508812d51908e719,nomode,9,c067cf48e0bddc6b,NA,52.6861,1491228,/nfs/share/instances/gbd/cnf/d7d2303922b89acd508812d51908e719-string_compare_safety_cbmc_unwinding_950.cnf.xz,6d88ee66c9969e444d6def107bd612d0,software-verification,unsat,None,18090865,3452586,426272876,223979,8035653,9542759,47513,99,14,5,3,209783,31057,10888949,9777054,964753,7285858
2be6c85d6fb3b0200dfef38160450944,nomode,9,5a5038bfa05f3597,NA,13.9681,396292,/nfs/share/instances/gbd/cnf/2be6c85d6fb3b0200dfef38160450944-bench_4343.smt2.cnf.xz,71e43ab17f42029fd2e608f66103ec43,agile,sat,agile_2017,4564110,1261528,104079451,1590,1155346,3333728,73371,0,0,3,54,0,18,2016569,3200616,678327,675888
8568907805e9346e5a722d444e543e92,nomode,9,b65bf96a038bfeae,NA,1.19412,60284,/nfs/share/instances/gbd/cnf/8568907805e9346e5a722d444e543e92-59-120284.cnf.xz,513e88aab7d790ff79042867a2ae9742,station-repacking,unknown,None,692314,28986,10657532,3,690964,1,1,5,2,0,9,2,1327,690967,1350,1350,690964
b4fbbfac83b8d525467a4fb03fff9e5f,nomode,9,31e7b7dc31d57a86,NA,0.012639,6144,/nfs/share/instances/gbd/cnf/b4fbbfac83b8d525467a4fb03fff9e5f-fclqcolor-10-07-09.shuffled-as.sat05-1282.cnf.xz,7c6db933a975b35efc9cf435a0235244,coloring,unknown,crafted_2005,4549,205,59955,0,975,3555,0,0,0,10,0,0,9,2518,2528,604,609
88413a170c706ade03fd7146734a0aff,nomode,9,1a6917386b8d791e,NA,1.41066,71332,/nfs/share/instances/gbd/cnf/88413a170c706ade03fd7146734a0aff-56-131933.cnf.xz,c6b098ecfad4e822e66d88e7edb6efb3,station-repacking,unknown,None,798628,31092,12318495,3,797178,1,1,4,2,0,9,3,1427,797181,1450,1450,797178
73535754647bdc3a361be3a5e4fa3507,nomode,9,de55b94be4aad1de,NA,1.94127,95940,/nfs/share/instances/gbd/cnf/73535754647bdc3a361be3a5e4fa3507-50-132530.cnf.xz,8aa19abe5190f6e734cd9726657d25b2,station-repacking,unknown,None,1076907,36849,16704378,3,1075192,2,1,5,3,0,9,6,1686,1075195,1715,1715,1075192
f464239aae825ca04b05e1197963587c,nomode,9,f497376d52949e0d,NA,1.23057,63896,/nfs/share/instances/gbd/cnf/f464239aae825ca04b05e1197963587c-51-134590.cnf.xz,018f3ab0bb198f2f044b199fccdfa81a,station-repacking,unknown,None,726589,29751,11199126,3,725204,2,1,4,2,0,10,4,1359,725207,1385,1385,725204
fc56c8484de00b6ce9172e2668f921b0,nomode,9,b8502efd5d46826d,NA,0.011021,6144,/nfs/share/instances/gbd/cnf/fc56c8484de00b6ce9172e2668f921b0-unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf.xz,a3c0f185daf3adb5f9c68ccad1e2f313,uniform-random,sat,random_2011,3408,800,51415,0,0,3408,0,0,0,0,0,0,0,1704,1704,410,455
9979fa03c0b34069ace43042431306a0,nomode,9,d0a66a65c7528968,NA,0.007311,6144,/nfs/share/instances/gbd/cnf/9979fa03c0b34069ace43042431306a0-bevhcube6.shuffled-as.sat03-1428.cnf.xz,8739d843afbb09a164120e1b2393797d,graph-based,unsat,anni_2022,1536,576,22920,0,0,1536,0,0,0,0,0,0,0,778,758,197,187
04619a36750d6e3e9f34e433e9a0cedc,nomode,9,8c5ccff5bb7a529d,NA,0.949811,38480,/nfs/share/instances/gbd/cnf/04619a36750d6e3e9f34e433e9a0cedc-DivU_591_10.cnf.sanitized.cnf.xz,c68a1b80edccc44efce8189e6d8504ad,subsumptiontest,unsat,submissions_2023,291583,591,13107003,0,0,0,0,0,0,0,138,11107,280338,3222,3245,297,295
6f8842b63342bb35adbb612793e21d5e,nomode,9,810a5b09a50bdc60,NA,0.008103,6144,/nfs/share/instances/gbd/cnf/6f8842b63342bb35adbb612793e21d5e-x9-05073.sat.sanitized.cnf.xz,284a04e8a7f14f3af62d88ff36f3e697,hamiltonian,unknown,submissions_2024,2253,250,26809,0,2053,0,53,94,53,0,0,0,0,2053,200,200,2053
50aa68426fff713181619994d6432ce5,nomode,9,2876174ac3627b7b,NA,0.007199,6144,/nfs/share/instances/gbd/cnf/50aa68426fff713181619994d6432ce5-unif-k3-r4.26-v360-c1533-S1422217194-16.SAT.shuffled.cnf.xz,cd02143399ccaf8a52487332fd9849a4,uniform-random,sat,random_2007,1533,360,22395,0,0,1533,0,0,0,0,0,0,0,774,759,175,209
4ae5b73aaa93bfd905218106eb4ca28a,nomode,9,6d60f87600d6a129,NA,1.88714,44488,/nfs/share/instances/gbd/cnf/4ae5b73aaa93bfd905218106eb4ca28a-hcp_d24_24.cnf.xz,8fbd723b152efe09c0fe6f95f3828f3b,knights-problem,unknown,anni_2022,290733,344469,8391277,597,25872,80976,182328,0,160,0,800,0,0,176034,9896,1710,65314
e3c3177dbf8996db4133864ea8d69073,nomode,9,202bf6f3b35281be,NA,0.00946,6144,/nfs/share/instances/gbd/cnf/e3c3177dbf8996db4133864ea8d69073-unif-c2700-v600-s477217148.cnf.xz,c53a927b2ce7893baa475cafe3cb1aac,uniform-random,unknown,random_2002,2700,600,40306,0,0,2700,0,0,0,0,0,0,0,1321,1379,347,299
3ebb577886773f8f60a3e0c45b99bd1b,nomode,9,145289589c6dad33,NA,0.041995,7680,/nfs/share/instances/gbd/cnf/3ebb577886773f8f60a3e0c45b99bd1b-unif-k5-r20.636-v860-c17747-S4996477425451126441.cnf.xz,b9828608f8340117cd9b29d5182d04c6,uniform-random,unknown,random_2012,17747,860,423215,0,0,0,0,17747,0,0,0,0,0,3329,3334,543,539
ccf8dd27b4ae04feba2334305e70fa30,nomode,9,088628676314cb2c,NA,1.28743,63592,/nfs/share/instances/gbd/cnf/ccf8dd27b4ae04feba2334305e70fa30-52-124127.cnf.xz,3e211ee0106e8f6e4223f168edc1aa9f,station-repacking,unknown,None,699591,29184,10772535,3,698231,1,1,4,2,0,8,3,1338,698234,1360,1360,698231
2c89e9a4999b0a809db946467584fbf3,nomode,9,4b50c64919c50fd8,NA,0.092902,6144,/nfs/share/instances/gbd/cnf/2c89e9a4999b0a809db946467584fbf3-bench_4088.smt2.cnf.xz,fba0ef622041017d7a6391414547d571,agile,unsat,agile_2016,33058,9481,531503,44,12485,19362,1137,0,0,2,12,2,14,17291,21233,8927,3483
5866065f8604cca27e728b058088e629,nomode,9,e52b704017de66e7,NA,1.12715,60268,/nfs/share/instances/gbd/cnf/5866065f8604cca27e728b058088e629-50-117673.cnf.xz,6d42d2a766174ac55c691fb936008029,station-repacking,unknown,None,661413,28297,10167298,3,660097,1,1,4,3,0,8,3,1293,660100,1316,1316,660097
e651b47c984a4e38a559dc57ec3823ba,nomode,9,7c6e731b837068fe,NA,0.032961,7680,/nfs/share/instances/gbd/cnf/e651b47c984a4e38a559dc57ec3823ba-OKgenerator_s0=32s1=24n=120l=7cp=10200-Dnr0=0nr1=7-o.shuffled-as.sat05-1589.cnf.xz,fb6874fa6cafe98b8d9e82b9dd9163af,random,unknown,random_2005,10200,120,276004,0,0,0,0,0,0,10200,0,0,0,654,589,68,79
88ead382dea7d124f35b24c6f5a5b427,nomode,9,055742dcccdc1364,NA,7.1508,207632,/nfs/share/instances/gbd/cnf/88ead382dea7d124f35b24c6f5a5b427-bench_13206.smt2.cnf.xz,eaadad53d201957a10f87ef456d8f8c7,agile,unsat,agile_2017,2337015,661293,49196369,7184,850698,1386699,92314,0,0,0,0,0,120,1347322,1288009,778114,197216
32757af75cc35fa4537819228f83da12,nomode,9,0ed9a3e65b1b42f5,NA,0.948244,54628,/nfs/share/instances/gbd/cnf/32757af75cc35fa4537819228f83da12-56-110317.cnf.xz,35647f534ed2efffdee055b3894ac7de,station-repacking,unknown,None,563188,25924,8629073,3,561984,1,1,4,2,0,9,3,1181,561987,1204,1204,561984
4427d77f7ce2368845e20f98d822709c,nomode,9,2627bebb1ae907a8,NA,7.30526,234560,/nfs/share/instances/gbd/cnf/4427d77f7ce2368845e20f98d822709c-SC21_Timetable_C_572_E_75_Cl_38_S_35.cnf.xz,255c0dae213752717f15a8e6e868895d,scheduling,sat,None,2919357,413711,64642135,2670,584277,2304564,24056,190,0,38,610,0,2952,2854345,396791,5298,275512
5a5fb82a3672ee898465aa8f1103147f,nomode,9,2999bad5a771cd99,NA,0.005334,6144,/nfs/share/instances/gbd/cnf/5a5fb82a3672ee898465aa8f1103147f-Steiner-15-7-bce.cnf.xz,5e4fcdab47547977d1461cae488e15cb,cover,unsat,anni_2022,153,150,1618,1,61,91,0,0,0,0,0,0,0,118,90,36,7
f1058cef104f916b01aca850f067ad34,nomode,9,361cefea639e047c,NA,0.666787,21744,/nfs/share/instances/gbd/cnf/f1058cef104f916b01aca850f067ad34-hcp_d18_18.cnf.xz,df2dee1b88131f9979677b03d211a8c8,knights-problem,sat,anni_2022,140631,111475,3928070,343,13440,39184,87160,0,112,0,392,0,0,85709,4901,957,32622
f28227b0ecc00b2d2778dc860f4b58db,nomode,9,cd3f523d14266017,NA,1.10339,61540,/nfs/share/instances/gbd/cnf/f28227b0ecc00b2d2778dc860f4b58db-53-117802.cnf.xz,52703ceb04b587ab36db2bd7f4982750,station-repacking,unknown,None,649800,28110,9990708,3,648497,1,1,3,2,0,9,3,1281,648500,1303,1303,648497
de42ea37a8a677b41b1012859d56b428,nomode,9,d3a857c289565f09,NA,0.047724,7680,/nfs/share/instances/gbd/cnf/de42ea37a8a677b41b1012859d56b428-fdmus_b17_1411.cnf.xz,133b4902b03e5478b7e1320189775ab3,fdmus,unsat,None,15428,5481,221458,6,10550,4872,0,0,0,0,0,0,0,12602,9404,1156,3977
72db6aa7c3d660dd3d0aac80a1755b4f,nomode,9,ed9d7f130589d56e,NA,0.012035,6144,/nfs/share/instances/gbd/cnf/72db6aa7c3d660dd3d0aac80a1755b4f-gencnf-k5-r21.5-v170-c3655-02-S1524008531.shuffled-as.sat03-1759.cnf.xz,aca7da550a958c347d393cfacf703cff,uniform-random,unknown,random_2003,3655,170,77518,0,0,0,0,3655,0,0,0,0,0,665,702,115,104
8dd7dfe014ab550b1b12965981919036,nomode,9,3469b75e6ac3c53d,NA,0.005816,6144,/nfs/share/instances/gbd/cnf/8dd7dfe014ab550b1b12965981919036-unif-c800-v400-s1765132120.cnf.xz,4abf74eb2aeb5e2800f33bc657fb624a,uniform-random,unknown,random_2002,800,400,11701,0,0,800,0,0,0,0,0,0,0,385,415,113,95
7dc41deafbd45bdc8e4c054e9e609d8a,nomode,9,a6614bc899494838,NA,37.4608,1011268,/nfs/share/instances/gbd/cnf/7dc41deafbd45bdc8e4c054e9e609d8a-g2-T88.2.1.cnf.xz,c80fd3e1c887896696619773335b9478,cril-misc,unsat,anni_2022,11667491,3372289,265289717,0,5046970,6490550,108011,9090,4280,2168,918,369,5135,6785404,6392613,4539030,1232132
842cff7ed32485d1d54e1be37d78d648,nomode,9,d560ff3f741dd1b3,NA,1.61376,79344,/nfs/share/instances/gbd/cnf/842cff7ed32485d1d54e1be37d78d648-54-135809.cnf.xz,fd60a885c1115f43abf9e10aa9e01df1,station-repacking,unknown,None,954223,34208,14771763,3,952631,1,1,5,3,0,9,4,1566,952634,1592,1592,952631
136226fd88380e60a07b45dcb863840c,nomode,9,1475d3bffecede88,NA,1.43026,68508,/nfs/share/instances/gbd/cnf/136226fd88380e60a07b45dcb863840c-57-127182.cnf.xz,03e76a1750e7cf24de52d07520342ef8,station-repacking,unknown,None,788900,31098,12173970,3,787448,2,1,5,3,0,9,3,1426,787451,1452,1452,787448
2d1df2948ca99d62b8f0aa93b861b469,nomode,9,b8cc9bfa62451b82,NA,0.97815,55136,/nfs/share/instances/gbd/cnf/2d1df2948ca99d62b8f0aa93b861b469-58-114300.cnf.xz,43edf421a0c3da57afa7efaf3b4589a2,station-repacking,unknown,None,580762,26318,8909877,3,579541,1,1,3,2,0,9,3,1199,579544,1221,1221,579541
ac7bc089e7b920d527fbd1f22a91bd4b,nomode,9,c1c8053a68c161f8,NA,1.12712,62200,/nfs/share/instances/gbd/cnf/ac7bc089e7b920d527fbd1f22a91bd4b-43-123833.cnf.xz,e763dd966e36122a3da669b90979a56d,station-repacking,unknown,None,658019,28394,10122988,3,656698,1,1,4,2,0,9,4,1297,656701,1321,1321,656698
e99ce61fe251b404ec85f6246fd4bb19,nomode,9,6cc7cd0e9fb34091,NA,0.168319,12288,/nfs/share/instances/gbd/cnf/e99ce61fe251b404ec85f6246fd4bb19-Wallace_Bits_Fast_7.cnf.cnf.xz,58d2fadd38535c9f4b912cecb097deb6,multiplier-circuits,sat,main_2022,61596,15479,1151707,108,0,61488,0,0,0,0,0,0,0,30960,30744,34,7706
8a2673c734a11d0ebb51789cd87beb79,nomode,9,bd73986bc68ee23e,NA,0.523628,23712,/nfs/share/instances/gbd/cnf/8a2673c734a11d0ebb51789cd87beb79-mp1-24.1.cnf.xz,c94a85153579b02730e7d814a758136e,cryptography,unknown,main_2017,138764,4448,5138524,448,34,4624,8602,21592,1224,68400,33840,0,0,24038,21395,207,694
195b073a7fa7f21c0d76ed68d14e2fe4,nomode,9,fd53516e2a7c5ec1,NA,1.44127,72544,/nfs/share/instances/gbd/cnf/195b073a7fa7f21c0d76ed68d14e2fe4-56-132014.cnf.xz,bee2388d9a14db4eb359a85786cb5a8d,station-repacking,unknown,None,816186,31399,12590594,3,814722,1,1,4,2,0,9,3,1441,814725,1464,1464,814722
39b3fde35939134f3b011ebb31842610,nomode,9,5fb8e70c0f53c789,NA,0.046698,7680,/nfs/share/instances/gbd/cnf/39b3fde35939134f3b011ebb31842610-PancakeVsInsertSort_9_4.cnf.xz,6f7ef6e6053181b123bab5122e6d82c8,algorithm-equivalence-checking,unsat,main_2022,15477,4195,253056,145,5753,7433,1068,1077,0,0,0,0,1,10526,9054,100,1342
719ca1fca920e3a1fd9d19512b9e7ca3,nomode,9,c65e9f25ba9d6d56,NA,0.027418,7680,/nfs/share/instances/gbd/cnf/719ca1fca920e3a1fd9d19512b9e7ca3-fdmus_b21_127.cnf.xz,63b57da0d56fb9ad02222a7bb75027c2,fdmus,unsat,None,8045,2925,111578,6,5552,2487,0,0,0,0,0,0,0,6272,4766,796,2564
f54b352934be08821aa75b3424112956,nomode,9,4ddb4f7f64a6e4eb,NA,47.4275,1670476,/nfs/share/instances/gbd/cnf/f54b352934be08821aa75b3424112956-linked_list_swap_contents_safety_unwind54.cnf.xz,4ddce467eab8bc752819030276d4bf3a,software-verification,unsat,main_2024,21375298,1925993,531278195,288728,17635564,2646502,334584,56,25,36,58,22,469723,18835921,4588371,622488,15632003
87b8d152c28ca4b1c607f64bffaaca0c,nomode,9,0e85808eb56428bc,NA,1.19759,60452,/nfs/share/instances/gbd/cnf/87b8d152c28ca4b1c607f64bffaaca0c-46-125537.cnf.xz,c52a0bf6f31c16dad8550964e74698a9,station-repacking,unknown,None,657166,28333,10109509,3,655849,1,1,4,2,0,9,4,1293,655852,1317,1317,655849
3ddc20c96e6ab60b7d629bc879ec5b6e,nomode,9,d034e9e267cd02a8,NA,0.007026,6144,/nfs/share/instances/gbd/cnf/3ddc20c96e6ab60b7d629bc879ec5b6e-fla-komb-320-3.cnf.xz,da31fe725b6c5380b7b5c621847f2160,random-planted-solution,sat,random_2018,1665,320,24100,0,0,1665,0,0,0,0,0,0,0,838,827,192,224
8972365622e2a7cf4d27194e5a5cb412,nomode,9,2ee41cd11a5b3d7a,NA,0.421415,20124,/nfs/share/instances/gbd/cnf/8972365622e2a7cf4d27194e5a5cb412-slp-synthesis-aes-top20.cnf.xz,b6f55b84858d736275ee371bd0c40f9a,cryptography,unsat,mus_2011,148086,46611,2534290,1,90434,56622,209,18,17,16,15,625,129,123379,112722,2561,4270
a53e321b1f986922565b943df4571c91,nomode,9,70735130fced6709,NA,1.74363,85704,/nfs/share/instances/gbd/cnf/a53e321b1f986922565b943df4571c91-41-132665.cnf.xz,6202ea0c62f68a6d31399c149b17d069,station-repacking,unknown,None,1026851,35703,15911730,3,1025190,2,1,5,2,0,9,6,1633,1025193,1661,1661,1025190
31e2730529841cc122e113b9555c9425,nomode,9,ce2a5f6cb4e7522f,NA,0.02951,7680,/nfs/share/instances/gbd/cnf/31e2730529841cc122e113b9555c9425-Ptn-7824-b12.cnf.xz,3a18030aceb1d1e87dccbf97f9539c6e,pythagorean-triples,sat,anni_2022,14040,3713,239006,0,544,13496,0,0,0,0,0,0,0,7034,7006,7006,7034
8ef7dd30cb97cba11cd7413c19ee73aa,nomode,9,7989e8ce04ebb02c,NA,0.03122,7680,/nfs/share/instances/gbd/cnf/8ef7dd30cb97cba11cd7413c19ee73aa-unif-k7-r87.79-v115-c10096-S2692340039502104726.cnf.xz,9aab71dda75eebcbf76daf6a30b2d0fc,uniform-random,sat,random_2013,10096,115,270079,0,0,0,0,0,0,10096,0,0,0,649,615,79,69
2a6bfb04f247a0790162269a5c8ec071,nomode,9,d034e9e267cd02a8,NA,0.00601,6144,/nfs/share/instances/gbd/cnf/2a6bfb04f247a0790162269a5c8ec071-170059081.cnf.xz,d8235a9570eb85332a18ea6cba61eea7,hgen,sat,anni_2022,1120,320,16207,0,0,1120,0,0,0,0,0,0,0,551,569,128,143
6ff70a3aaf261b35b0b072f454a756be,nomode,9,a558be3ff22c78fd,NA,17.5363,790256,/nfs/share/instances/gbd/cnf/6ff70a3aaf261b35b0b072f454a756be-crafted_n10_d6_c4_num9.cnf.xz,7c616b12961125e2f6437e8355c5f67d,graph-isomorphism,unsat,anni_2022,11133828,42048,170534465,0,11133388,0,0,0,0,0,0,0,440,11133388,440,440,11133388
7e5707fd83ddf757b37044e8cdcdfc09,nomode,9,ef507b51630b55bb,NA,0.501157,31960,/nfs/share/instances/gbd/cnf/7e5707fd83ddf757b37044e8cdcdfc09-48-66669.cnf.xz,1b328a2abf38ca7eeaa6e831b5f7d246,station-repacking,unknown,None,274402,16614,4130414,3,273632,1,0,2,1,0,6,0,757,273635,770,770,273632
5257a9575db38fcfe307a4f004e840a4,nomode,9,c04cc2b8045ab1db,NA,0.212781,19044,/nfs/share/instances/gbd/cnf/5257a9575db38fcfe307a4f004e840a4-strips-gripper-14t27.shuffled-as.sat05-1145.cnf.xz,29c731bc4b30a42cfcb6bf399a25539b,planning,sat,anni_2022,148817,6778,1906170,49,147285,133,1302,0,0,0,0,0,48,111167,110678,36774,37268
bf3516503bdd581138564165864be0bf,nomode,9,7a6121e72f34252c,NA,0.027019,7680,/nfs/share/instances/gbd/cnf/bf3516503bdd581138564165864be0bf-unif-k7-r87.79-v106-c9306-S5781106647983798037.cnf.xz,a5bfac7b1ee40c3d45814ff7aff77ac6,uniform-random,sat,random_2016,9306,106,243759,0,0,0,0,0,0,9306,0,0,0,619,587,101,90
43de6417746f465ec5617ba99b1a9a4a,nomode,9,de66103a8856a1ad,NA,0.029835,7680,/nfs/share/instances/gbd/cnf/43de6417746f465ec5617ba99b1a9a4a-fdmus_b22_725.cnf.xz,16fc4bbec35bd251f750bfc486867be0,fdmus,unsat,None,8946,3297,125048,6,6210,2730,0,0,0,0,0,0,0,6861,5196,1024,3104
a1582cdd0fc9dbc9a942e600dd8bb7b2,nomode,9,eaa00bf5534cbab3,NA,1.17427,58732,/nfs/share/instances/gbd/cnf/a1582cdd0fc9dbc9a942e600dd8bb7b2-59-119143.cnf.xz,8e27f991bb19867ef5030bbc05552745,station-repacking,unknown,None,644129,27967,9902069,3,642828,1,1,5,2,0,9,2,1278,642831,1301,1301,642828
0599c0cc9fb43d1eb90c5590d4ecbf39,nomode,9,b0e1c73f6b34d727,NA,0.061398,7680,/nfs/share/instances/gbd/cnf/0599c0cc9fb43d1eb90c5590d4ecbf39-fdmus_b17_1046.cnf.xz,ca1feed4657bee063147d22a1f7d9573,fdmus,unsat,None,20744,7428,298973,6,14234,6504,0,0,0,0,0,0,0,16769,12416,1828,5798
610dbf8c68c1584390cfbb86e936d514,nomode,9,01356a77cb854d5b,NA,0.212303,13824,/nfs/share/instances/gbd/cnf/610dbf8c68c1584390cfbb86e936d514-bench_1947.smt2.cnf.xz,dd25d6f20c90b17baa0c9caeedae2069,agile,sat,agile_2016,75234,21680,1343950,534,23158,49714,1763,0,2,56,6,0,1,39060,48192,16418,8598
4053969534e188572693303102cd3d0a,nomode,9,8884b3b645f0709c,NA,0.009547,6144,/nfs/share/instances/gbd/cnf/4053969534e188572693303102cd3d0a-unif-c1300-v650-s425854131.cnf.xz,34236c62a311c9309f9754e7617c9407,uniform-random,unknown,random_2002,1300,650,19480,0,0,1300,0,0,0,0,0,0,0,662,638,157,174
5d5725a8da3114352506486ca27f143b,nomode,9,810a5b09a50bdc60,NA,0.006304,6144,/nfs/share/instances/gbd/cnf/5d5725a8da3114352506486ca27f143b-okgen-c1000-v250-s19076339-19076339.cnf.xz,40fec3aa6d67f38f7504b2568bb1bc6e,random,unknown,random_2002,1000,250,14215,0,0,1000,0,0,0,0,0,0,0,522,478,120,118
c985107fd3708de9e44fa3904c157e69,nomode,9,7c5384c95dbc057d,NA,1.0521,55660,/nfs/share/instances/gbd/cnf/c985107fd3708de9e44fa3904c157e69-51-117992.cnf.xz,4b666a93df9e26f1bc0a8aa59ebd878e,station-repacking,unknown,None,612046,27132,9394005,3,610784,1,1,4,2,0,10,4,1237,610787,1262,1262,610784
24f8d86e491149b4a759c0402eb705d4,nomode,9,02dc568a90a2346c,NA,0.102801,9784,/nfs/share/instances/gbd/cnf/24f8d86e491149b4a759c0402eb705d4-iso-brn008.shuffled-as.sat05-3508.cnf.xz,21e3e4c839f07efffabfc3cb784c2fa3,quasigroup-completion,sat,anni_2022,20504,3066,705102,143,2105,10898,174,212,260,318,442,628,5324,7075,7668,2274,1676
89619471a239a38f0f6bb9a0dc566fd1,nomode,9,e532eff1e9e3f77f,NA,1.14844,61920,/nfs/share/instances/gbd/cnf/89619471a239a38f0f6bb9a0dc566fd1-44-120516.cnf.xz,37f025ac945b77bd3db75309425a8b03,station-repacking,unknown,None,665646,28487,10234043,3,664323,1,1,4,2,0,9,2,1301,664326,1323,1323,664323
b747c8a6a3efeba64de95dfc13c4b9df,nomode,9,ba949a161e0a46cd,NA,0.967736,54628,/nfs/share/instances/gbd/cnf/b747c8a6a3efeba64de95dfc13c4b9df-48-107771.cnf.xz,49bc9d4b0c6940e6d1741c686fab5234,station-repacking,unknown,None,530828,25138,8129337,3,529665,1,1,2,2,0,9,2,1143,529668,1163,1163,529665
61d1d41d8c25ca3a98033bcaed91ee28,nomode,9,9712e1007a82737e,NA,0.489169,28880,/nfs/share/instances/gbd/cnf/61d1d41d8c25ca3a98033bcaed91ee28-54-69343.cnf.xz,2ca808d8255eaec657e91b4781a8bde2,station-repacking,unknown,None,281464,16951,4243229,3,280678,1,1,2,1,0,7,0,771,280681,786,786,280678
