ID	max_iters	mode	hash	cpu_time_s	max_mem_kib
0b4d9e0d36c9fde2964db174274fde74	1	raw	ad92c7c02c58c074	3.61333	132628
0b4d9e0d36c9fde2964db174274fde74	2	canon	468c7d156f98d2a2	10.8688	159932
0b4d9e0d36c9fde2964db174274fde74	2	raw	c4880b24bc5de09f	6.74498	135608
0b4d9e0d36c9fde2964db174274fde74	4	canon	263b79e703761a8a	20.4493	174140
0b4d9e0d36c9fde2964db174274fde74	4	raw	e75e7cdbe1336518	12.4562	159644
0b4d9e0d36c9fde2964db174274fde74	6	canon	165860598c92bae4	29.4062	173396
0b4d9e0d36c9fde2964db174274fde74	6	raw	dfdaae2c686cabc4	16.297	170448
0b4d9e0d36c9fde2964db174274fde74	8	canon	93e4fa7f6788f691	36.6122	189776
0b4d9e0d36c9fde2964db174274fde74	8	raw	811e0cb0bc26b13c	21.6427	190760
0b4f7d016f5ad8e7686aef41011a2c22	0	canon	551f495fe3dfc0e2	1.85956	0
0b4f7d016f5ad8e7686aef41011a2c22	0	raw	551f495fe3dfc0e2	1.8559	0
0b4f7d016f5ad8e7686aef41011a2c22	10	canon	5b1ea5ee67be4ca2	36.5149	144408
0b4f7d016f5ad8e7686aef41011a2c22	10	raw	0699797e75f196fc	20.7168	137188
0b4f7d016f5ad8e7686aef41011a2c22	1	canon	4790644c851ded91	6.40704	122260
0b4f7d016f5ad8e7686aef41011a2c22	1	raw	2747d491d2d36ca8	3.47848	0
0b4f7d016f5ad8e7686aef41011a2c22	2	canon	9c16d666a690bc13	10.7089	121716
0b4f7d016f5ad8e7686aef41011a2c22	2	raw	b7e72345aa36b440	4.35247	121880
0b4f7d016f5ad8e7686aef41011a2c22	4	canon	8677487b95dabbac	16.4589	138012
0b4f7d016f5ad8e7686aef41011a2c22	4	raw	dd6a5b2e78b81de9	8.47249	135908
0b4f7d016f5ad8e7686aef41011a2c22	6	canon	8ebeaf3baa3a97d5	22.3252	139680
0b4f7d016f5ad8e7686aef41011a2c22	6	raw	5ed678abe1e642e0	13.0017	137460
0b4f7d016f5ad8e7686aef41011a2c22	8	canon	2bc27efdc277301a	29.036	140680
0b4f7d016f5ad8e7686aef41011a2c22	8	raw	c6af8db17066ec0e	17.9067	135572
0b50cc55999f95e8246a8de2952fc052	0	canon	da8c48cac45035e6	10.7944	157916
0b50cc55999f95e8246a8de2952fc052	0	raw	da8c48cac45035e6	8.87717	158328
0b50cc55999f95e8246a8de2952fc052	10	canon	68f7df6a12fb305c	65.5385	554556
0b50cc55999f95e8246a8de2952fc052	10	raw	183710ae490af9f5	63.0427	555604
0b50cc55999f95e8246a8de2952fc052	1	canon	ea1470c558cf3d7a	17.8365	193076
0b50cc55999f95e8246a8de2952fc052	1	raw	6f92501687fd67ce	15.7368	193696
0b50cc55999f95e8246a8de2952fc052	2	canon	6563c50465b94a8a	24.9508	392764
0b50cc55999f95e8246a8de2952fc052	2	raw	1b2f7546c972a5a0	23.001	385336
0b50cc55999f95e8246a8de2952fc052	4	canon	974485893d638b0b	39.8079	555340
0b50cc55999f95e8246a8de2952fc052	4	raw	235c6bc35b10101f	44.6831	555860
0b50cc55999f95e8246a8de2952fc052	6	canon	68f7df6a12fb305c	56.9966	554188
0b50cc55999f95e8246a8de2952fc052	6	raw	183710ae490af9f5	61.7859	555824
0b50cc55999f95e8246a8de2952fc052	8	canon	68f7df6a12fb305c	57.2533	556392
0b50cc55999f95e8246a8de2952fc052	8	raw	183710ae490af9f5	63.5938	556132
0b50d3c06f90021cd22495f30ac9bc88	0	canon	89e2bf9cfba5b6c1	0.020165	0
0b50d3c06f90021cd22495f30ac9bc88	0	raw	89e2bf9cfba5b6c1	0.020696	0
0b50d3c06f90021cd22495f30ac9bc88	10	canon	d57f363bf5e70a0f	0.061397	0
0b50d3c06f90021cd22495f30ac9bc88	10	raw	e6c6514da9b13106	0.050178	0
0b50d3c06f90021cd22495f30ac9bc88	1	canon	f2ff962d51ba75b2	0.038391	0
0b50d3c06f90021cd22495f30ac9bc88	1	raw	20bc7abcac0396e5	0.030054	0
0b50d3c06f90021cd22495f30ac9bc88	2	canon	f6941473aba6653d	0.052479	0
0b50d3c06f90021cd22495f30ac9bc88	2	raw	cf9b8a4d81e0abc0	0.030025	0
0b50d3c06f90021cd22495f30ac9bc88	4	canon	d57f363bf5e70a0f	0.085783	0
0b50d3c06f90021cd22495f30ac9bc88	4	raw	e6c6514da9b13106	0.062724	0
0b50d3c06f90021cd22495f30ac9bc88	6	canon	d57f363bf5e70a0f	0.062785	0
0b50d3c06f90021cd22495f30ac9bc88	6	raw	e6c6514da9b13106	0.069972	0
0b50d3c06f90021cd22495f30ac9bc88	8	canon	d57f363bf5e70a0f	0.064737	0
0b50d3c06f90021cd22495f30ac9bc88	8	raw	e6c6514da9b13106	0.049415	0
0b51714d3e3e29a2301d0505ee832648	0	canon	06f2cace971ea8c8	10.8588	307800
0b51714d3e3e29a2301d0505ee832648	0	raw	06f2cace971ea8c8	9.30818	402612
0b51714d3e3e29a2301d0505ee832648	10	canon	0ed9873f2b13594c	386.499	1093808
0b51714d3e3e29a2301d0505ee832648	10	raw	555f24d8ae39ccfa	146.592	1079004
0b51714d3e3e29a2301d0505ee832648	1	canon	5a704372e14d2539	46.3622	1047636
0b51714d3e3e29a2301d0505ee832648	1	raw	70227dcc889d74b3	22.415	1032612
0b51714d3e3e29a2301d0505ee832648	2	canon	b72e99af256e64dd	85.3891	1046320
0b51714d3e3e29a2301d0505ee832648	2	raw	02404b50f1966517	33.9122	1033004
0b51714d3e3e29a2301d0505ee832648	4	canon	3cc6d5c17872d170	159.62	1057056
0b51714d3e3e29a2301d0505ee832648	4	raw	cc46ef355160995f	61.3427	1044992
0b51714d3e3e29a2301d0505ee832648	6	canon	b5507f8fb3f651dc	239.898	1061208
0b51714d3e3e29a2301d0505ee832648	6	raw	406e5d9907e06d37	86.7939	1046240
0b51714d3e3e29a2301d0505ee832648	8	canon	83c56d092cdd46bb	317.194	1067024
0b51714d3e3e29a2301d0505ee832648	8	raw	6399c3586c296f8a	116.153	1052724
0b548243045e74982b57a53b3fdeaede	0	canon	b9c074eaa48eeadb	0.092588	0
0b548243045e74982b57a53b3fdeaede	0	raw	b9c074eaa48eeadb	0.093666	0
0b548243045e74982b57a53b3fdeaede	10	canon	c5b48f30e312f0fa	1.53644	0
0b548243045e74982b57a53b3fdeaede	10	raw	8dea5812c507a7b2	1.10256	0
0b548243045e74982b57a53b3fdeaede	1	canon	6bf3fdf5f1f663bc	0.300281	0
0b548243045e74982b57a53b3fdeaede	1	raw	0f24c86b452a9fb7	0.186973	0
0b548243045e74982b57a53b3fdeaede	2	canon	b8d7e10257056676	0.355851	0
0b548243045e74982b57a53b3fdeaede	2	raw	230afefbdb44b187	0.285146	0
0b548243045e74982b57a53b3fdeaede	4	canon	cb86060f5bb49cf0	0.912742	0
0b548243045e74982b57a53b3fdeaede	4	raw	e51fe80abe9ca9c5	0.487196	0
0b548243045e74982b57a53b3fdeaede	6	canon	55ce4a283c05ef7f	1.37027	0
0b548243045e74982b57a53b3fdeaede	6	raw	99090f83a73c39bb	0.724139	0
0b548243045e74982b57a53b3fdeaede	8	canon	54434209660b2cb3	1.28133	0
0b548243045e74982b57a53b3fdeaede	8	raw	acc68932acae9f45	0.916439	0
0b54b2a921d3ead9cced275c24bc8668	0	canon	e622578337726b5c	0.079045	0
0b54b2a921d3ead9cced275c24bc8668	0	raw	e622578337726b5c	0.054498	0
0b54b2a921d3ead9cced275c24bc8668	10	canon	6fff9c6cd88fdcfb	0.238919	0
0b54b2a921d3ead9cced275c24bc8668	10	raw	b79cdd6ca110b1b5	0.200005	0
0b54b2a921d3ead9cced275c24bc8668	1	canon	9e81627f98b9269e	0.156388	0
0b54b2a921d3ead9cced275c24bc8668	1	raw	511218b38c0b37df	0.103685	0
0b54b2a921d3ead9cced275c24bc8668	2	canon	6fff9c6cd88fdcfb	0.176848	0
0b54b2a921d3ead9cced275c24bc8668	2	raw	e666abfb19a733b4	0.149749	0
0b54b2a921d3ead9cced275c24bc8668	4	canon	6fff9c6cd88fdcfb	0.230558	0
0b54b2a921d3ead9cced275c24bc8668	4	raw	b79cdd6ca110b1b5	0.197996	0
0b54b2a921d3ead9cced275c24bc8668	6	canon	6fff9c6cd88fdcfb	0.251022	0
0b54b2a921d3ead9cced275c24bc8668	6	raw	b79cdd6ca110b1b5	0.196754	0
0b54b2a921d3ead9cced275c24bc8668	8	canon	6fff9c6cd88fdcfb	0.235109	0
0b54b2a921d3ead9cced275c24bc8668	8	raw	b79cdd6ca110b1b5	0.201101	0
0b588a6e45c73bce7c7fed2bf2415c22	0	canon	7261cc2194033e50	2.54271	0
0b588a6e45c73bce7c7fed2bf2415c22	0	raw	7261cc2194033e50	2.57278	0
0b588a6e45c73bce7c7fed2bf2415c22	10	canon	dbf93896fba8aeae	75.026	221916
0b588a6e45c73bce7c7fed2bf2415c22	10	raw	630e208c0dfbaae1	32.268	219636
0b588a6e45c73bce7c7fed2bf2415c22	1	canon	5e33d63f67fb2e75	12.9401	201688
0b588a6e45c73bce7c7fed2bf2415c22	1	raw	3afb54e634c915ea	4.94699	186404
0b588a6e45c73bce7c7fed2bf2415c22	2	canon	1f3ae0da334885a4	15.5866	208272
0b588a6e45c73bce7c7fed2bf2415c22	2	raw	d3062daed2377199	7.37368	204516
0b588a6e45c73bce7c7fed2bf2415c22	4	canon	d083edc7d5f473b5	29.7988	220584
0b588a6e45c73bce7c7fed2bf2415c22	4	raw	44de2da006dfcf10	13.0688	205788
0b588a6e45c73bce7c7fed2bf2415c22	6	canon	537b3cbdd8aa2e84	44.5659	221388
0b588a6e45c73bce7c7fed2bf2415c22	6	raw	2e05b43d219dd632	19.6485	216884
0b588a6e45c73bce7c7fed2bf2415c22	8	canon	29782e8cc61b6100	64.2529	221932
0b588a6e45c73bce7c7fed2bf2415c22	8	raw	4ac30da571a74361	26.0554	218356
0b598b147891d9de75c04753dcb49279	0	canon	00d7844260ed9eee	1.8986	0
0b598b147891d9de75c04753dcb49279	0	raw	00d7844260ed9eee	1.45215	0
0b598b147891d9de75c04753dcb49279	10	canon	83dfcb0799d32c96	38.4821	136256
0b598b147891d9de75c04753dcb49279	10	raw	869eed61cf3505b4	23.7606	143936
0b598b147891d9de75c04753dcb49279	1	canon	f85eb5a531ca7c77	5.46612	117164
0b598b147891d9de75c04753dcb49279	1	raw	58d647beddb993a8	2.73078	0
0b598b147891d9de75c04753dcb49279	2	canon	0071ab19595b5b91	7.82081	122312
0b598b147891d9de75c04753dcb49279	2	raw	82051b6a9d3a56e6	5.37121	102256
0b598b147891d9de75c04753dcb49279	4	canon	bff7ecaea4d544d2	16.3013	132880
0b598b147891d9de75c04753dcb49279	4	raw	e7287bc1e24acee4	7.70882	130704
0b598b147891d9de75c04753dcb49279	6	canon	446806f12610fa81	26.9854	134144
0b598b147891d9de75c04753dcb49279	6	raw	cbd770cdc4dd212a	12.2262	131980
0b598b147891d9de75c04753dcb49279	8	canon	64b24b4411485f0a	28.1287	133352
0b598b147891d9de75c04753dcb49279	8	raw	d307ca6b3efe50df	21.3259	138420
0b59da81643b84d3ee8681f2749c6599	0	canon	156b8f554915057a	16.9536	510988
0b59da81643b84d3ee8681f2749c6599	0	raw	156b8f554915057a	23.9796	511324
0b59da81643b84d3ee8681f2749c6599	10	canon	8303d2aecf311425	325.642	1246412
0b59da81643b84d3ee8681f2749c6599	10	raw	d560bd2fede94120	184.558	1330480
0b59da81643b84d3ee8681f2749c6599	1	canon	09360163b41b3275	63.8958	1096864
0b59da81643b84d3ee8681f2749c6599	1	raw	fa705b909c510331	34.9921	1080760
0b59da81643b84d3ee8681f2749c6599	2	canon	5ae343f2675b4197	121.534	1233416
0b59da81643b84d3ee8681f2749c6599	2	raw	86b9abea80e91b28	54.3381	1216384
0b59da81643b84d3ee8681f2749c6599	4	canon	537d81d5c3b052cf	233.694	1342276
0b59da81643b84d3ee8681f2749c6599	4	raw	323d9b89b7fe7a12	117.338	1232688
0b59da81643b84d3ee8681f2749c6599	6	canon	8303d2aecf311425	330.335	1247244
0b59da81643b84d3ee8681f2749c6599	6	raw	d560bd2fede94120	186.522	1233108
0b59da81643b84d3ee8681f2749c6599	8	canon	8303d2aecf311425	315.569	1283896
0b59da81643b84d3ee8681f2749c6599	8	raw	d560bd2fede94120	185.846	1231364
0b5c4ba260d2c27eee349128cdfc409a	0	canon	728019b4b09b7f02	0.057205	0
0b5c4ba260d2c27eee349128cdfc409a	0	raw	728019b4b09b7f02	0.061487	0
0b5c4ba260d2c27eee349128cdfc409a	10	canon	9e891a13efb3602c	1.28848	0
0b5c4ba260d2c27eee349128cdfc409a	10	raw	864d7cc8b2157d44	0.712114	0
0b5c4ba260d2c27eee349128cdfc409a	1	canon	74f214733e5d3190	0.19035	0
0b5c4ba260d2c27eee349128cdfc409a	1	raw	eb2c824fe842b33a	0.118524	0
0b5c4ba260d2c27eee349128cdfc409a	2	canon	ede98f7475585807	0.304865	0
0b5c4ba260d2c27eee349128cdfc409a	2	raw	bdcbe1ed4e14013e	0.183414	0
0b5c4ba260d2c27eee349128cdfc409a	4	canon	43b481876a03df5d	0.581243	0
0b5c4ba260d2c27eee349128cdfc409a	4	raw	ee9e1fa32fb230e3	0.322108	0
0b5c4ba260d2c27eee349128cdfc409a	6	canon	503a9f07bf8526cd	0.843293	0
0b5c4ba260d2c27eee349128cdfc409a	6	raw	60dc40af1b1b27a6	0.422172	0
0b5c4ba260d2c27eee349128cdfc409a	8	canon	5bea2707c732d96a	1.07766	0
0b5c4ba260d2c27eee349128cdfc409a	8	raw	4d9de81d8beeacb5	0.561312	0
0b60f19be0b62cf337d7240821869488	0	canon	c31f5ae745340a52	3.54436	75148
0b60f19be0b62cf337d7240821869488	0	raw	c31f5ae745340a52	3.01922	0
0b60f19be0b62cf337d7240821869488	10	canon	9b579b1a0dc9bbe8	39.563	207004
0b60f19be0b62cf337d7240821869488	10	raw	87d3146b60946e09	25.6172	203996
0b60f19be0b62cf337d7240821869488	1	canon	80b9f2b9b62bf1d9	7.86825	153416
0b60f19be0b62cf337d7240821869488	1	raw	a276b95da53bb1ee	6.09121	74472
0b60f19be0b62cf337d7240821869488	2	canon	35642b1955fbfdc3	11.0468	192228
0b60f19be0b62cf337d7240821869488	2	raw	2531df888ad7e5af	6.8165	149976
0b60f19be0b62cf337d7240821869488	4	canon	54c05c190be5f58e	20.8022	204884
0b60f19be0b62cf337d7240821869488	4	raw	40e8608f629a45d1	12.1249	203156
0b60f19be0b62cf337d7240821869488	6	canon	eac59b2288cc53c0	30.4401	207000
0b60f19be0b62cf337d7240821869488	6	raw	f1313a63f0cea0e8	21.982	203848
0b60f19be0b62cf337d7240821869488	8	canon	9b579b1a0dc9bbe8	37.2283	205724
0b60f19be0b62cf337d7240821869488	8	raw	87d3146b60946e09	26.3298	202780
0b63ab4fbcd9760c103b9b939368d84f	0	canon	04a5dee7ff0f659e	1.03293	0
0b63ab4fbcd9760c103b9b939368d84f	0	raw	04a5dee7ff0f659e	1.31156	0
0b63ab4fbcd9760c103b9b939368d84f	10	canon	97fe355eb8a8ae52	26.4114	90400
0b63ab4fbcd9760c103b9b939368d84f	10	raw	a5780be6d7a958ec	12.0982	88336
0b63ab4fbcd9760c103b9b939368d84f	1	canon	216f78f9612a6284	3.48053	0
0b63ab4fbcd9760c103b9b939368d84f	1	raw	e7824cbd4343d3f6	2.50379	0
0b63ab4fbcd9760c103b9b939368d84f	2	canon	e7321fea747530a9	6.95671	84832
0b63ab4fbcd9760c103b9b939368d84f	2	raw	23912eb452e4d3e0	2.79704	0
0b63ab4fbcd9760c103b9b939368d84f	4	canon	f8561e11e4689688	10.7547	87824
0b63ab4fbcd9760c103b9b939368d84f	4	raw	2fe942237acf19a7	5.36796	85040
0b63ab4fbcd9760c103b9b939368d84f	6	canon	d87f4bb8f6cae0f7	14.1652	88552
0b63ab4fbcd9760c103b9b939368d84f	6	raw	7a625598777460ac	9.1678	87140
0b63ab4fbcd9760c103b9b939368d84f	8	canon	77525a3f8eec69f1	19.945	89032
0b63ab4fbcd9760c103b9b939368d84f	8	raw	e2efb094f4d8c6f3	9.08094	88132
0b684edc95b2edd573b6ff1080691399	0	canon	d65cffb3e0927028	2.29816	0
0b684edc95b2edd573b6ff1080691399	0	raw	d65cffb3e0927028	2.41185	0
0b684edc95b2edd573b6ff1080691399	10	canon	a9bef22bc1d3b4c2	50.7581	178168
0b684edc95b2edd573b6ff1080691399	10	raw	5f8e382ae171f888	27.2101	174164
0b684edc95b2edd573b6ff1080691399	1	canon	6d9ee53a56712306	8.37654	154328
0b684edc95b2edd573b6ff1080691399	1	raw	9ed647ae72e8960d	3.80515	0
0b684edc95b2edd573b6ff1080691399	2	canon	fdfa2e1640238b0f	10.1603	162140
0b684edc95b2edd573b6ff1080691399	2	raw	9878116b878b0aa9	5.32405	138840
0b684edc95b2edd573b6ff1080691399	4	canon	f253ee1f708b2279	24.9381	174920
0b684edc95b2edd573b6ff1080691399	4	raw	53ff9b9c98e181af	10.1264	160088
0b684edc95b2edd573b6ff1080691399	6	canon	3e03c56d8e7e05ff	30.0001	175784
0b684edc95b2edd573b6ff1080691399	6	raw	2bd02339f8859d1f	14.6957	173180
0b684edc95b2edd573b6ff1080691399	8	canon	1a77bfa9954ca5d8	40.2566	175444
0b684edc95b2edd573b6ff1080691399	8	raw	a716e34545bee477	21.1738	174372
0b68fb0130880b8dee11190298d1262e	0	canon	38a7b92e2adfb864	1.48116	0
0b68fb0130880b8dee11190298d1262e	0	raw	38a7b92e2adfb864	1.50007	0
0b68fb0130880b8dee11190298d1262e	10	canon	44f77f97b3f1a5b9	30.7754	118940
0b68fb0130880b8dee11190298d1262e	10	raw	930eb57b7fa39a12	18.0014	113072
0b68fb0130880b8dee11190298d1262e	1	canon	07d3f64cbb5c226b	4.22656	98292
0b68fb0130880b8dee11190298d1262e	1	raw	d2690994709c709a	2.86887	0
0b68fb0130880b8dee11190298d1262e	2	canon	6c4ad6bf23948dae	7.33901	101904
0b68fb0130880b8dee11190298d1262e	2	raw	89826fb7cf942ed2	3.10322	0
0b68fb0130880b8dee11190298d1262e	4	canon	b6128d0e205b0e7a	15.5255	109760
0b68fb0130880b8dee11190298d1262e	4	raw	a44eb678fc96130a	8.00888	108956
0b68fb0130880b8dee11190298d1262e	6	canon	16a2493c7966a1bf	17.548	109760
0b68fb0130880b8dee11190298d1262e	6	raw	8edd6e0202b64640	9.8938	109236
0b68fb0130880b8dee11190298d1262e	8	canon	255bd6bad8c3788a	24.6114	110968
0b68fb0130880b8dee11190298d1262e	8	raw	4c3683363f63aad7	13.3115	109736
0b6d21d6ad407ea3fe43f53ab20013e5	0	canon	12b74401693a137d	2.18846	0
0b6d21d6ad407ea3fe43f53ab20013e5	0	raw	12b74401693a137d	2.08041	0
0b6d21d6ad407ea3fe43f53ab20013e5	10	canon	6ded0ba682145745	41.6899	167072
0b6d21d6ad407ea3fe43f53ab20013e5	10	raw	55656696064709d5	23.7825	163928
0b6d21d6ad407ea3fe43f53ab20013e5	1	canon	ad6dea4b04d46d44	6.05787	136932
0b6d21d6ad407ea3fe43f53ab20013e5	1	raw	fd8c923012ce61a9	2.9401	0
0b6d21d6ad407ea3fe43f53ab20013e5	2	canon	1d9234fc786617be	9.02104	140932
0b6d21d6ad407ea3fe43f53ab20013e5	2	raw	e1943fa0be60f5a8	4.37464	125712
0b6d21d6ad407ea3fe43f53ab20013e5	4	canon	bae95007ddfd67c2	18.0685	153848
0b6d21d6ad407ea3fe43f53ab20013e5	4	raw	19f224c72ffebace	8.78028	140000
0b6d21d6ad407ea3fe43f53ab20013e5	6	canon	d4d01971287e0bf5	26.0459	156424
0b6d21d6ad407ea3fe43f53ab20013e5	6	raw	57f63bd2637bedfd	15.7701	154640
0b6d21d6ad407ea3fe43f53ab20013e5	8	canon	7f03437839dab82d	33.7836	166412
0b6d21d6ad407ea3fe43f53ab20013e5	8	raw	b8787456083e24da	19.0613	163632
0b6daf719ae1f61487cfb5dd789eccf3	0	canon	5233ab62afb30dd8	0.398834	0
0b6daf719ae1f61487cfb5dd789eccf3	0	raw	5233ab62afb30dd8	0.378521	0
0b6daf719ae1f61487cfb5dd789eccf3	10	canon	fb9e76eaafd56146	7.85646	35072
0b6daf719ae1f61487cfb5dd789eccf3	10	raw	8a479b718d5f1cb2	3.65336	33800
0b6daf719ae1f61487cfb5dd789eccf3	1	canon	08801c37de395d60	1.31611	0
0b6daf719ae1f61487cfb5dd789eccf3	1	raw	66ca2d596290db20	0.762583	0
0b6daf719ae1f61487cfb5dd789eccf3	2	canon	9c80c10985a85797	2.32867	0
0b6daf719ae1f61487cfb5dd789eccf3	2	raw	ba235a644fb53aa9	0.934	0
0b6daf719ae1f61487cfb5dd789eccf3	4	canon	346958351e7a7b00	3.73767	33800
0b6daf719ae1f61487cfb5dd789eccf3	4	raw	33d1adc842615dc5	1.5909	0
0b6daf719ae1f61487cfb5dd789eccf3	6	canon	b482a928fe4427d9	4.94934	35084
0b6daf719ae1f61487cfb5dd789eccf3	6	raw	bcfc1b389fcc22bf	2.25331	0
0b6daf719ae1f61487cfb5dd789eccf3	8	canon	2447d77bc2b95bf7	5.99616	35080
0b6daf719ae1f61487cfb5dd789eccf3	8	raw	e9b11f0942a81265	2.9625	0
0b6fbefbced03a44ff4c1dd5d4089de8	0	canon	5eda38218aae44e3	0.060183	0
0b6fbefbced03a44ff4c1dd5d4089de8	0	raw	5eda38218aae44e3	0.059066	0
0b6fbefbced03a44ff4c1dd5d4089de8	10	canon	80251655acb2ad28	0.274222	0
0b6fbefbced03a44ff4c1dd5d4089de8	10	raw	c8bc78f19ef74469	0.2155	0
0b6fbefbced03a44ff4c1dd5d4089de8	1	canon	05b9f1be8120fc4f	0.147932	0
0b6fbefbced03a44ff4c1dd5d4089de8	1	raw	81fb663cb119fcc7	0.11122	0
0b6fbefbced03a44ff4c1dd5d4089de8	2	canon	80251655acb2ad28	0.287801	0
0b6fbefbced03a44ff4c1dd5d4089de8	2	raw	a48ab054abf61189	0.158582	0
0b6fbefbced03a44ff4c1dd5d4089de8	4	canon	80251655acb2ad28	0.322464	0
0b6fbefbced03a44ff4c1dd5d4089de8	4	raw	c8bc78f19ef74469	0.257888	0
0b6fbefbced03a44ff4c1dd5d4089de8	6	canon	80251655acb2ad28	0.275325	0
0b6fbefbced03a44ff4c1dd5d4089de8	6	raw	c8bc78f19ef74469	0.218758	0
0b6fbefbced03a44ff4c1dd5d4089de8	8	canon	80251655acb2ad28	0.271957	0
0b6fbefbced03a44ff4c1dd5d4089de8	8	raw	c8bc78f19ef74469	0.21462	0
0b6fce8200e660e34750f8820a4bfa78	0	canon	3b1a6767128a473a	1.55815	0
0b6fce8200e660e34750f8820a4bfa78	0	raw	3b1a6767128a473a	1.50731	0
0b6fce8200e660e34750f8820a4bfa78	10	canon	b6b9245e098b7245	47.6831	183300
0b6fce8200e660e34750f8820a4bfa78	10	raw	7cb1b1d7d7a23c6f	27.1617	180036
0b6fce8200e660e34750f8820a4bfa78	1	canon	8a174b0e856d76c1	5.54972	152716
0b6fce8200e660e34750f8820a4bfa78	1	raw	edbb08a5ca01a9f8	3.09285	0
0b6fce8200e660e34750f8820a4bfa78	2	canon	a31f57935eecd039	9.58749	160468
0b6fce8200e660e34750f8820a4bfa78	2	raw	72040df21089ceaa	4.67966	131896
0b6fce8200e660e34750f8820a4bfa78	4	canon	3c8b114671156ad2	19.2433	171044
0b6fce8200e660e34750f8820a4bfa78	4	raw	cb835e7a2e5c6cad	9.59862	158264
0b6fce8200e660e34750f8820a4bfa78	6	canon	51755fc0e2ba13e4	28.0439	178300
0b6fce8200e660e34750f8820a4bfa78	6	raw	0ab8f34352298c5f	15.4309	171064
0b6fce8200e660e34750f8820a4bfa78	8	canon	a420890562c46471	38.7498	173540
0b6fce8200e660e34750f8820a4bfa78	8	raw	5d4130f67e2fb25b	21.1462	169016
0b718ab9c97252d173487b79e0d1101a	0	canon	8d30fc14a8bb536b	0.10976	0
0b718ab9c97252d173487b79e0d1101a	0	raw	8d30fc14a8bb536b	0.113095	0
0b718ab9c97252d173487b79e0d1101a	10	canon	3e35d26df94114f8	2.92587	0
0b718ab9c97252d173487b79e0d1101a	10	raw	a099d9e21e7ae766	1.57392	0
0b718ab9c97252d173487b79e0d1101a	1	canon	03c5b5818effa343	0.392236	0
0b718ab9c97252d173487b79e0d1101a	1	raw	c0572d279f55cdf8	0.24242	0
0b718ab9c97252d173487b79e0d1101a	2	canon	c560c3e5b2b08cd5	0.668972	0
0b718ab9c97252d173487b79e0d1101a	2	raw	78fa006bf10c6aa5	0.376885	0
0b718ab9c97252d173487b79e0d1101a	4	canon	454aee9ae90e45b4	1.31063	0
0b718ab9c97252d173487b79e0d1101a	4	raw	9849c898dd361407	0.692464	0
0b718ab9c97252d173487b79e0d1101a	6	canon	05165cd43fef29f9	1.72939	0
0b718ab9c97252d173487b79e0d1101a	6	raw	b21b12db4148a7a4	1.21121	0
0b718ab9c97252d173487b79e0d1101a	8	canon	d7a12819e2cb95b4	2.36242	0
0b718ab9c97252d173487b79e0d1101a	8	raw	e2f6b003d951a434	1.24549	0
0b7504e12370f7aa3702c95da27ae1dd	0	canon	cc33572a27e00a0d	15.3944	662112
0b7504e12370f7aa3702c95da27ae1dd	0	raw	cc33572a27e00a0d	15.6274	612568
0b7504e12370f7aa3702c95da27ae1dd	10	canon	b3130f27c3f19f3e	473.959	1517580
0b7504e12370f7aa3702c95da27ae1dd	10	raw	2daae6bbce30c6f6	237.556	1497812
0b7504e12370f7aa3702c95da27ae1dd	1	canon	ec0f9c57b6893be4	58.793	1295868
0b7504e12370f7aa3702c95da27ae1dd	1	raw	b7bec549ded1473b	31.9626	1273280
0b7504e12370f7aa3702c95da27ae1dd	2	canon	e3c89e314a8eafee	103.132	1416064
0b7504e12370f7aa3702c95da27ae1dd	2	raw	63e9fb327353002f	49.3956	1393344
0b7504e12370f7aa3702c95da27ae1dd	4	canon	66371b0eb9dd8813	206.76	1497284
0b7504e12370f7aa3702c95da27ae1dd	4	raw	38d7221b2d6d01bb	100.244	1425156
0b7504e12370f7aa3702c95da27ae1dd	6	canon	07b8270893ea7168	288.924	1515280
0b7504e12370f7aa3702c95da27ae1dd	6	raw	8687f9050e7f6f6a	144.644	1496260
0b7504e12370f7aa3702c95da27ae1dd	8	canon	c4ed7e864fa04f89	384.321	1521464
0b7504e12370f7aa3702c95da27ae1dd	8	raw	1c3644c29e922fda	199.126	1498292
0b778c741aa43580fc2fe0f728076a17	0	canon	24df26b80eb3dede	2.93148	0
0b778c741aa43580fc2fe0f728076a17	0	raw	24df26b80eb3dede	2.12152	0
0b778c741aa43580fc2fe0f728076a17	10	canon	e77cf8e45d1c04ea	67.84	227216
0b778c741aa43580fc2fe0f728076a17	10	raw	f11db6c614b72e2c	37.857	230228
0b778c741aa43580fc2fe0f728076a17	1	canon	bdcc29ef3215305a	7.53939	180008
0b778c741aa43580fc2fe0f728076a17	1	raw	7c8037eab244fe3d	5.97959	133072
0b778c741aa43580fc2fe0f728076a17	2	canon	4a27ac967c82267a	15.4395	200044
0b778c741aa43580fc2fe0f728076a17	2	raw	f709ffe3975e1b02	8.3707	186372
0b778c741aa43580fc2fe0f728076a17	4	canon	a276df9df6be63b0	26.6928	218908
0b778c741aa43580fc2fe0f728076a17	4	raw	dc5ad41e871dc6d5	13.62	215468
0b778c741aa43580fc2fe0f728076a17	6	canon	710891eea36eb588	39.1086	218396
0b778c741aa43580fc2fe0f728076a17	6	raw	84ce1d0425db56ac	24.2067	226092
0b778c741aa43580fc2fe0f728076a17	8	canon	11e2f30983733513	59.7852	215404
