id	mode	max_iters	wlhash	stabilized_at	cpu_time_s	max_mem_kib
0746ab2982f4d8c28f10df0900857dd5	none	4	06d4996d9651bafe	NA	13.3238	203972
0746ab2982f4d8c28f10df0900857dd5	none	5	439557d0c2b3299e	NA	15.9121	204904
0746ab2982f4d8c28f10df0900857dd5	none	6	c8c2b21cd9f683b4	NA	18.699	203948
0746ab2982f4d8c28f10df0900857dd5	none	7	104630cce35451c3	NA	23.5062	205040
0746ab2982f4d8c28f10df0900857dd5	none	8	74d258fb4f7d4f3b	8	26.0498	204528
0746ab2982f4d8c28f10df0900857dd5	none	9	74d258fb4f7d4f3b	8	24.9171	204444
074dc4fde5af08b45569f981209e8b76	none	1	dc36a677c44e1d00	NA	0.022264	0
074dc4fde5af08b45569f981209e8b76	none	10	111c777e81c4b6d1	5	0.040413	0
074dc4fde5af08b45569f981209e8b76	none	11	111c777e81c4b6d1	5	0.042432	0
074dc4fde5af08b45569f981209e8b76	none	12	111c777e81c4b6d1	5	0.041745	0
074dc4fde5af08b45569f981209e8b76	none	2	a3ed3983ed43ac43	NA	0.030183	0
074dc4fde5af08b45569f981209e8b76	none	3	a57ec0800dc557d6	NA	0.040442	0
074dc4fde5af08b45569f981209e8b76	none	4	34bb10f961746007	NA	0.046377	0
074dc4fde5af08b45569f981209e8b76	none	5	111c777e81c4b6d1	5	0.048071	0
074dc4fde5af08b45569f981209e8b76	none	6	111c777e81c4b6d1	5	0.058185	0
074dc4fde5af08b45569f981209e8b76	none	7	111c777e81c4b6d1	5	0.05552	0
074dc4fde5af08b45569f981209e8b76	none	8	111c777e81c4b6d1	5	0.040988	0
074dc4fde5af08b45569f981209e8b76	none	9	111c777e81c4b6d1	5	0.040949	0
074ff9642153695f0fe804049c743f69	none	1	6d48ab96f41e1bce	NA	2.30688	0
074ff9642153695f0fe804049c743f69	none	10	fad4001fdd23c947	NA	19.8116	127928
074ff9642153695f0fe804049c743f69	none	11	57c108c73d218b4f	NA	20.7884	121968
074ff9642153695f0fe804049c743f69	none	12	7b1b1ea8443dc532	NA	23.8188	121500
074ff9642153695f0fe804049c743f69	none	2	980ba7c834b8e65c	NA	3.55562	109996
074ff9642153695f0fe804049c743f69	none	3	325645837b0ec0e8	NA	5.52973	111964
074ff9642153695f0fe804049c743f69	none	4	2c7a2e968206486b	NA	7.20196	120332
074ff9642153695f0fe804049c743f69	none	5	c9d55d67562cbcea	NA	9.1475	120352
074ff9642153695f0fe804049c743f69	none	6	a6b111bd28270c56	NA	12.5779	122732
074ff9642153695f0fe804049c743f69	none	7	1e673796a9c1e9f3	NA	12.9905	122428
074ff9642153695f0fe804049c743f69	none	8	379350d05eeffaed	NA	18.5224	123120
074ff9642153695f0fe804049c743f69	none	9	6a0444dd3270c7bb	NA	17.602	122656
0754e62937ec75e569b8b4122ad77d7d	none	1	6174bccc154ccfea	NA	4.48814	152072
0754e62937ec75e569b8b4122ad77d7d	none	10	c5d550001200c1b2	NA	31.6105	202816
0754e62937ec75e569b8b4122ad77d7d	none	11	056a2a796976f8a4	NA	34.8884	200716
0754e62937ec75e569b8b4122ad77d7d	none	12	7771c08c2e0321b8	NA	37.698	213004
0754e62937ec75e569b8b4122ad77d7d	none	2	4feef51af3a33f7c	NA	5.61123	146976
0754e62937ec75e569b8b4122ad77d7d	none	3	c034f03f453ab351	NA	9.60149	173672
0754e62937ec75e569b8b4122ad77d7d	none	4	79fc8b4f18ea6c57	NA	11.5126	188800
0754e62937ec75e569b8b4122ad77d7d	none	5	966e138dd4903bf3	NA	14.156	198744
0754e62937ec75e569b8b4122ad77d7d	none	6	30ad00fb309d0a8a	NA	19.1017	200840
0754e62937ec75e569b8b4122ad77d7d	none	7	1c3b7551b0cfc3b1	NA	20.2612	200488
0754e62937ec75e569b8b4122ad77d7d	none	8	94651e21caaf6e7d	NA	24.0691	213736
0754e62937ec75e569b8b4122ad77d7d	none	9	a80f14a3cbbeb301	NA	27.731	200052
075c4fe7ae4cef57f1a4c00e58142e23	none	1	a99463d5759e4d11	NA	0.014739	0
075c4fe7ae4cef57f1a4c00e58142e23	none	10	69e7fa3ebe8db974	NA	0.024632	0
075c4fe7ae4cef57f1a4c00e58142e23	none	11	775bf4d7bd49dcd3	NA	0.026488	0
075c4fe7ae4cef57f1a4c00e58142e23	none	12	f3561d6cd881989d	NA	0.028215	0
075c4fe7ae4cef57f1a4c00e58142e23	none	2	b6b47a9ae5ba77fd	NA	0.015262	0
075c4fe7ae4cef57f1a4c00e58142e23	none	3	560220dab9aa0c7f	NA	0.019147	0
075c4fe7ae4cef57f1a4c00e58142e23	none	4	434d2455cb3faccb	NA	0.021316	0
075c4fe7ae4cef57f1a4c00e58142e23	none	5	64c7b9d5cefe6fff	NA	0.017489	0
075c4fe7ae4cef57f1a4c00e58142e23	none	6	a5c2b517905beaf9	NA	0.018677	0
075c4fe7ae4cef57f1a4c00e58142e23	none	7	ddf37ff758d44f16	NA	0.019857	0
075c4fe7ae4cef57f1a4c00e58142e23	none	8	4fcbec2f8a1f56d0	NA	0.022813	0
075c4fe7ae4cef57f1a4c00e58142e23	none	9	a8af85f819ca6b77	NA	0.022981	0
075ca0a158690a55b7254d9aaee2e103	none	1	c9de616c197cad70	NA	1.68798	0
075ca0a158690a55b7254d9aaee2e103	none	10	dc9678ab91b17994	NA	9.65005	90024
075ca0a158690a55b7254d9aaee2e103	none	11	9d74f7f4efb64828	NA	10.9174	89760
075ca0a158690a55b7254d9aaee2e103	none	12	7bbc8bd842318497	NA	12.3122	90244
075ca0a158690a55b7254d9aaee2e103	none	2	b00a7ba59caf6bb3	NA	2.50873	0
075ca0a158690a55b7254d9aaee2e103	none	3	bfc31db2220f8494	NA	3.80716	86944
075ca0a158690a55b7254d9aaee2e103	none	4	aff7bd6df9947dc2	NA	4.4804	87416
075ca0a158690a55b7254d9aaee2e103	none	5	c63ccaf92a108c68	NA	5.31598	88976
075ca0a158690a55b7254d9aaee2e103	none	6	71e88f8bfcb6f574	NA	6.21309	89224
075ca0a158690a55b7254d9aaee2e103	none	7	e8e107c55126b5f0	NA	7.05802	90576
075ca0a158690a55b7254d9aaee2e103	none	8	f842833cea752c2f	NA	7.90621	89232
075ca0a158690a55b7254d9aaee2e103	none	9	67fef83f040b6705	NA	9.04828	90740
075e1eef00500b25ceb5ea4823ccf1b0	none	1	048d2d3ff7b7a063	NA	0.022994	0
075e1eef00500b25ceb5ea4823ccf1b0	none	10	141ebc18c63dfc46	NA	0.052944	0
075e1eef00500b25ceb5ea4823ccf1b0	none	11	be03bb748f893642	NA	0.058899	0
075e1eef00500b25ceb5ea4823ccf1b0	none	12	ae1533678c9d877b	NA	0.06386	0
075e1eef00500b25ceb5ea4823ccf1b0	none	2	fe4a2f3ff3a92319	NA	0.026357	0
075e1eef00500b25ceb5ea4823ccf1b0	none	3	5379951e5429f9d2	NA	0.029723	0
075e1eef00500b25ceb5ea4823ccf1b0	none	4	d4979494fc1b34bc	NA	0.026865	0
075e1eef00500b25ceb5ea4823ccf1b0	none	5	75906b18bb53c921	NA	0.029893	0
075e1eef00500b25ceb5ea4823ccf1b0	none	6	5303b99cb5cd5440	NA	0.033698	0
075e1eef00500b25ceb5ea4823ccf1b0	none	7	3aac8b0512ed164b	NA	0.037806	0
075e1eef00500b25ceb5ea4823ccf1b0	none	8	4ea715fc94a65f39	NA	0.043589	0
075e1eef00500b25ceb5ea4823ccf1b0	none	9	5c66f7ee1c155fe0	NA	0.048954	0
076305ce31dd18724a3de91045800acc	none	1	a6474adc9f2ad0e6	NA	266.691	9222244
076305ce31dd18724a3de91045800acc	none	10	1af1027577004c4b	NA	1499.39	10315096
076305ce31dd18724a3de91045800acc	none	11	9f14a1adbffce360	NA	1619.89	10340876
076305ce31dd18724a3de91045800acc	none	12	3b2249501eb51979	NA	1788.25	10353972
076305ce31dd18724a3de91045800acc	none	2	87294ad53f0a72d0	NA	395.08	9567748
076305ce31dd18724a3de91045800acc	none	3	4f8d5a73d4ed09bb	NA	520.49	10047380
076305ce31dd18724a3de91045800acc	none	4	3291b79779aa7c0f	NA	647.483	10048168
076305ce31dd18724a3de91045800acc	none	5	31b7e0d0a7d22535	NA	779.393	10048112
076305ce31dd18724a3de91045800acc	none	6	7d3e5d82e6d4131e	NA	915.616	10053580
076305ce31dd18724a3de91045800acc	none	7	2409901f9592b6fc	NA	1060.14	10052660
076305ce31dd18724a3de91045800acc	none	8	dcfe7f0c11914263	NA	1201.18	10182372
076305ce31dd18724a3de91045800acc	none	9	f8bf8ef76214685a	NA	1297.91	10308524
07638411f023fe6a4334c53384415f11	none	1	f8934913d165a25e	NA	0.377488	0
07638411f023fe6a4334c53384415f11	none	10	92a5228c6891c8b1	4	0.873586	0
07638411f023fe6a4334c53384415f11	none	11	92a5228c6891c8b1	4	0.902518	0
07638411f023fe6a4334c53384415f11	none	12	92a5228c6891c8b1	4	0.865385	0
07638411f023fe6a4334c53384415f11	none	2	fa8d5dfd0b750ca8	NA	0.706257	0
07638411f023fe6a4334c53384415f11	none	3	66f77545615fe7af	NA	0.967937	0
07638411f023fe6a4334c53384415f11	none	4	92a5228c6891c8b1	4	1.04573	0
07638411f023fe6a4334c53384415f11	none	5	92a5228c6891c8b1	4	1.29534	0
07638411f023fe6a4334c53384415f11	none	6	92a5228c6891c8b1	4	0.909565	0
07638411f023fe6a4334c53384415f11	none	7	92a5228c6891c8b1	4	0.91013	0
07638411f023fe6a4334c53384415f11	none	8	92a5228c6891c8b1	4	0.908758	0
07638411f023fe6a4334c53384415f11	none	9	92a5228c6891c8b1	4	1.14126	0
07682e22f82f9257d44b45777ac06168	none	1	3d0e9db14da3e702	NA	0.041038	0
07682e22f82f9257d44b45777ac06168	none	10	842aea5520c69736	4	0.074441	0
07682e22f82f9257d44b45777ac06168	none	11	842aea5520c69736	4	0.075304	0
07682e22f82f9257d44b45777ac06168	none	12	842aea5520c69736	4	0.073733	0
07682e22f82f9257d44b45777ac06168	none	2	d3c1144f463468fb	NA	0.064733	0
07682e22f82f9257d44b45777ac06168	none	3	00f1f63c881e8296	NA	0.084125	0
07682e22f82f9257d44b45777ac06168	none	4	842aea5520c69736	4	0.109885	0
07682e22f82f9257d44b45777ac06168	none	5	842aea5520c69736	4	0.0725	0
07682e22f82f9257d44b45777ac06168	none	6	842aea5520c69736	4	0.072874	0
07682e22f82f9257d44b45777ac06168	none	7	842aea5520c69736	4	0.073052	0
07682e22f82f9257d44b45777ac06168	none	8	842aea5520c69736	4	0.076521	0
07682e22f82f9257d44b45777ac06168	none	9	842aea5520c69736	4	0.073624	0
076955ba5ecdc2feb4587a8abdbe334b	none	1	6b90ef6406488896	NA	2.38002	0
076955ba5ecdc2feb4587a8abdbe334b	none	10	b8693bafd9ef448d	NA	22.383	132556
076955ba5ecdc2feb4587a8abdbe334b	none	11	3497567a826a44a5	NA	26.8712	132564
076955ba5ecdc2feb4587a8abdbe334b	none	12	b8412982dd84c836	NA	32.3643	146980
076955ba5ecdc2feb4587a8abdbe334b	none	2	d558e4df320e85b3	NA	3.81591	114644
076955ba5ecdc2feb4587a8abdbe334b	none	3	17a2b86a80e34474	NA	6.08132	113364
076955ba5ecdc2feb4587a8abdbe334b	none	4	ecd69552c4a1a77d	NA	10.6117	130900
076955ba5ecdc2feb4587a8abdbe334b	none	5	78af2d79ea3487a7	NA	9.44394	132724
076955ba5ecdc2feb4587a8abdbe334b	none	6	ffd0841f47afe9eb	NA	15.7198	131280
076955ba5ecdc2feb4587a8abdbe334b	none	7	4a7a121004b421b9	NA	16.1514	132328
076955ba5ecdc2feb4587a8abdbe334b	none	8	a6bafa5a2634e35b	NA	18.5756	132108
076955ba5ecdc2feb4587a8abdbe334b	none	9	e0609815de0b802e	NA	20.2706	136736
076ab0a078db7377f3e7cfd6c2aab988	none	1	aa963a6e531d6d0d	NA	4.53928	132436
076ab0a078db7377f3e7cfd6c2aab988	none	10	d9d4e369533b3016	NA	27.3121	182932
076ab0a078db7377f3e7cfd6c2aab988	none	11	faa2453fd52c883a	NA	30.3351	183852
076ab0a078db7377f3e7cfd6c2aab988	none	12	231c3401ec1dec78	NA	41.7693	174608
076ab0a078db7377f3e7cfd6c2aab988	none	2	53d08b79fa1cf161	NA	7.21524	149768
076ab0a078db7377f3e7cfd6c2aab988	none	3	54105b84ab4104bc	NA	8.35397	153100
076ab0a078db7377f3e7cfd6c2aab988	none	4	0f3ff1451384a222	NA	13.8025	163964
076ab0a078db7377f3e7cfd6c2aab988	none	5	f1ba94f757f260c1	NA	12.9257	164020
076ab0a078db7377f3e7cfd6c2aab988	none	6	6780aa301705be6a	NA	18.55	163948
076ab0a078db7377f3e7cfd6c2aab988	none	7	1b5269b0f9697400	NA	18.2239	176620
076ab0a078db7377f3e7cfd6c2aab988	none	8	abb42fd09d1e72aa	NA	26.891	165132
076ab0a078db7377f3e7cfd6c2aab988	none	9	334d9844ff819528	NA	25.1578	183468
076d4d6f83306ee69c35e3c99e30d8f8	none	1	d4ca7a3a9ef562c4	NA	0.010551	0
076d4d6f83306ee69c35e3c99e30d8f8	none	10	b1a7cea273dfd741	7	0.01456	0
076d4d6f83306ee69c35e3c99e30d8f8	none	11	b1a7cea273dfd741	7	0.015149	0
076d4d6f83306ee69c35e3c99e30d8f8	none	12	b1a7cea273dfd741	7	0.013578	0
076d4d6f83306ee69c35e3c99e30d8f8	none	2	cdd6ef351e778848	NA	0.012519	0
076d4d6f83306ee69c35e3c99e30d8f8	none	3	cb508cae6e60a85b	NA	0.011234	0
076d4d6f83306ee69c35e3c99e30d8f8	none	4	85c1f40ccf80032c	NA	0.012452	0
076d4d6f83306ee69c35e3c99e30d8f8	none	5	f1778f5658283553	NA	0.009491	0
076d4d6f83306ee69c35e3c99e30d8f8	none	6	944fa398b7b4c2aa	NA	0.014347	0
076d4d6f83306ee69c35e3c99e30d8f8	none	7	b1a7cea273dfd741	7	0.009999	0
076d4d6f83306ee69c35e3c99e30d8f8	none	8	b1a7cea273dfd741	7	0.014832	0
076d4d6f83306ee69c35e3c99e30d8f8	none	9	b1a7cea273dfd741	7	0.011796	0
076d84ee418eb4192d427e34d8829b93	none	1	327743c6fdacdb66	NA	0.875179	0
076d84ee418eb4192d427e34d8829b93	none	10	e2a158f6f264e215	NA	4.63794	37996
076d84ee418eb4192d427e34d8829b93	none	11	5c9c4e15a4a217ff	NA	4.92688	35892
076d84ee418eb4192d427e34d8829b93	none	12	ff1e0334c4a71d8f	NA	4.90712	35748
076d84ee418eb4192d427e34d8829b93	none	2	43b84a52c12e6588	NA	1.01116	0
076d84ee418eb4192d427e34d8829b93	none	3	64fce80ec839929a	NA	1.51895	0
076d84ee418eb4192d427e34d8829b93	none	4	943342cdd7a1aea0	NA	2.01726	0
076d84ee418eb4192d427e34d8829b93	none	5	a767d79bf7a0e6af	NA	2.44138	0
076d84ee418eb4192d427e34d8829b93	none	6	1365c1cf49d608ec	NA	2.86416	0
076d84ee418eb4192d427e34d8829b93	none	7	ea0bdd520be6b96d	NA	3.62547	37164
076d84ee418eb4192d427e34d8829b93	none	8	77129226286c2672	NA	4.88759	37416
076d84ee418eb4192d427e34d8829b93	none	9	20849bc88cf85e7d	NA	4.29755	36352
076fba8945d3a54a06f326474477077d	none	1	92ef9fc7ccdc8d63	NA	0.169177	0
076fba8945d3a54a06f326474477077d	none	10	73fa46f1157d856e	8	0.873169	0
076fba8945d3a54a06f326474477077d	none	11	73fa46f1157d856e	8	0.86849	0
076fba8945d3a54a06f326474477077d	none	12	73fa46f1157d856e	8	0.93034	0
076fba8945d3a54a06f326474477077d	none	2	5001576e1d17e9c1	NA	0.265829	0
076fba8945d3a54a06f326474477077d	none	3	68e97e648c85791a	NA	0.420349	0
076fba8945d3a54a06f326474477077d	none	4	e463ad5a8111bfac	NA	0.560431	0
076fba8945d3a54a06f326474477077d	none	5	29754ac224651d0a	NA	0.757861	0
076fba8945d3a54a06f326474477077d	none	6	109e4a98b176b669	NA	0.924984	0
076fba8945d3a54a06f326474477077d	none	7	04d6f7c759173f5a	NA	0.809297	0
076fba8945d3a54a06f326474477077d	none	8	73fa46f1157d856e	8	0.891052	0
076fba8945d3a54a06f326474477077d	none	9	73fa46f1157d856e	8	0.870546	0
077942bcf7e284fd504ab832e1fa92b3	none	1	1df9430d067bab40	NA	27.3889	1181780
077942bcf7e284fd504ab832e1fa92b3	none	10	0c188965f4d9c550	NA	165.957	1252660
077942bcf7e284fd504ab832e1fa92b3	none	11	3f5c004affcd8a27	NA	197.533	1252644
077942bcf7e284fd504ab832e1fa92b3	none	12	3d4b6bc41145a1dd	NA	219.229	1254996
077942bcf7e284fd504ab832e1fa92b3	none	2	0033b7b4971aed7e	NA	42.8837	1220540
077942bcf7e284fd504ab832e1fa92b3	none	3	ec0862491d0227e5	NA	77.2825	1237236
077942bcf7e284fd504ab832e1fa92b3	none	4	b26770bbb205ca0e	NA	76.8202	1244220
077942bcf7e284fd504ab832e1fa92b3	none	5	5b1ae02d084ded49	NA	96.5167	1247268
077942bcf7e284fd504ab832e1fa92b3	none	6	810b2ce22819c5ef	NA	99.6175	1250740
077942bcf7e284fd504ab832e1fa92b3	none	7	bc237c94158bfa26	NA	125.563	1247976
077942bcf7e284fd504ab832e1fa92b3	none	8	9ea9d33663156cff	NA	128.981	1251708
077942bcf7e284fd504ab832e1fa92b3	none	9	b38f3c1b040d1a43	NA	170.812	1253676
0779cddacfa34241cdf579cb2370ab8e	none	1	28636422b5f0f820	NA	2.5929	0
0779cddacfa34241cdf579cb2370ab8e	none	10	f98edce490a9015d	NA	12.0221	88688
0779cddacfa34241cdf579cb2370ab8e	none	11	439425f87b2c49e6	NA	15.4375	88020
0779cddacfa34241cdf579cb2370ab8e	none	12	b7e0a09912970da4	NA	15.2615	89336
0779cddacfa34241cdf579cb2370ab8e	none	2	7badcf189e000d4b	NA	3.82266	80864
0779cddacfa34241cdf579cb2370ab8e	none	3	7640a910c47bdbfd	NA	5.24036	76052
0779cddacfa34241cdf579cb2370ab8e	none	4	1f0b44a9f32a1edf	NA	6.61454	86760
0779cddacfa34241cdf579cb2370ab8e	none	5	d33adf7dd6b9a479	NA	8.0535	83996
0779cddacfa34241cdf579cb2370ab8e	none	6	35a9c13395c69029	NA	8.80581	89016
0779cddacfa34241cdf579cb2370ab8e	none	7	cea5e8f95c5ffb80	NA	11.1612	89552
0779cddacfa34241cdf579cb2370ab8e	none	8	acdccf04e10bb963	NA	12.6454	87468
0779cddacfa34241cdf579cb2370ab8e	none	9	3586aabd5b9ff178	NA	10.5327	88892
0779ed19ae69bf464cce003d1a573246	none	1	f2d9e25bb586af9c	NA	1.57917	0
0779ed19ae69bf464cce003d1a573246	none	10	f1e7fce7ddcf8544	6	6.53912	58760
0779ed19ae69bf464cce003d1a573246	none	11	f1e7fce7ddcf8544	6	5.53906	58316
0779ed19ae69bf464cce003d1a573246	none	12	f1e7fce7ddcf8544	6	6.50782	58104
0779ed19ae69bf464cce003d1a573246	none	2	da020bc07e221409	NA	1.77444	0
0779ed19ae69bf464cce003d1a573246	none	3	061d4107a45a8e31	NA	2.93593	44944
0779ed19ae69bf464cce003d1a573246	none	4	d975f483172c87ee	NA	4.62155	56268
0779ed19ae69bf464cce003d1a573246	none	5	9f04cf721fe21e70	NA	5.32223	56560
0779ed19ae69bf464cce003d1a573246	none	6	f1e7fce7ddcf8544	6	3.18239	0
0779ed19ae69bf464cce003d1a573246	none	7	f1e7fce7ddcf8544	6	6.55618	57472
0779ed19ae69bf464cce003d1a573246	none	8	f1e7fce7ddcf8544	6	6.05921	58152
0779ed19ae69bf464cce003d1a573246	none	9	f1e7fce7ddcf8544	6	6.3591	58124
077a1a0ffd35b0166ac094b64b7de50e	none	1	9fe3b79adb2f0e22	NA	58.7744	1176032
077a1a0ffd35b0166ac094b64b7de50e	none	10	5d3be027f8c6ff2a	4	143.838	1538792
077a1a0ffd35b0166ac094b64b7de50e	none	11	5d3be027f8c6ff2a	4	104.605	1540296
077a1a0ffd35b0166ac094b64b7de50e	none	12	5d3be027f8c6ff2a	4	155.574	1538516
077a1a0ffd35b0166ac094b64b7de50e	none	2	7cdf0affda2eea17	NA	75.6438	1539288
077a1a0ffd35b0166ac094b64b7de50e	none	3	b8b02ee142b3853e	NA	78.4012	1538620
077a1a0ffd35b0166ac094b64b7de50e	none	4	5d3be027f8c6ff2a	4	146.971	1538452
077a1a0ffd35b0166ac094b64b7de50e	none	5	5d3be027f8c6ff2a	4	142.772	1538520
077a1a0ffd35b0166ac094b64b7de50e	none	6	5d3be027f8c6ff2a	4	148.772	1538876
077a1a0ffd35b0166ac094b64b7de50e	none	7	5d3be027f8c6ff2a	4	158.287	1537240
077a1a0ffd35b0166ac094b64b7de50e	none	8	5d3be027f8c6ff2a	4	171.765	1538520
077a1a0ffd35b0166ac094b64b7de50e	none	9	5d3be027f8c6ff2a	4	147.572	1538520
077a92393c59108b44554b67217c8d7a	none	1	cfb61a15d0b26bda	NA	2.28523	124280
077a92393c59108b44554b67217c8d7a	none	10	c10ac9aeb6f9b7d3	NA	27.2375	160096
077a92393c59108b44554b67217c8d7a	none	11	12952f8b459d48d5	NA	37.545	173120
077a92393c59108b44554b67217c8d7a	none	12	adf220687b4cd6e4	NA	31.9621	162080
077a92393c59108b44554b67217c8d7a	none	2	1bff1e1f50044128	NA	6.31685	137296
077a92393c59108b44554b67217c8d7a	none	3	ddb8d1f528190ec8	NA	10.8716	148204
077a92393c59108b44554b67217c8d7a	none	4	b8133cc14fa9da2a	NA	10.6811	156368
077a92393c59108b44554b67217c8d7a	none	5	f8151309e8bd0855	NA	16.1822	156496
077a92393c59108b44554b67217c8d7a	none	6	6444569f5a3dbfc2	NA	19.5513	160864
077a92393c59108b44554b67217c8d7a	none	7	13f07f3cd278a4ec	NA	23.0081	160860
077a92393c59108b44554b67217c8d7a	none	8	9f1c87e18f6451cc	NA	20.6582	161664
077a92393c59108b44554b67217c8d7a	none	9	3e1206ab6e2ba721	NA	16.786	159672
07851afab30a10e44c8c3a2ae7806177	none	1	0b5d887334949920	NA	0.134691	0
07851afab30a10e44c8c3a2ae7806177	none	10	ac62c38a6909fdcf	7	0.4558	0
07851afab30a10e44c8c3a2ae7806177	none	11	ac62c38a6909fdcf	7	0.432363	0
07851afab30a10e44c8c3a2ae7806177	none	12	ac62c38a6909fdcf	7	0.464619	0
07851afab30a10e44c8c3a2ae7806177	none	2	724d5637a27c6152	NA	0.169189	0
07851afab30a10e44c8c3a2ae7806177	none	3	c9658a78ffa4abaf	NA	0.240759	0
07851afab30a10e44c8c3a2ae7806177	none	4	e06ed23cd4f73fe8	NA	0.308937	0
07851afab30a10e44c8c3a2ae7806177	none	5	df59763e3608bac8	NA	0.369623	0
07851afab30a10e44c8c3a2ae7806177	none	6	e2f4db0f5fb1a269	NA	0.39903	0
07851afab30a10e44c8c3a2ae7806177	none	7	ac62c38a6909fdcf	7	0.456856	0
07851afab30a10e44c8c3a2ae7806177	none	8	ac62c38a6909fdcf	7	0.418786	0
07851afab30a10e44c8c3a2ae7806177	none	9	ac62c38a6909fdcf	7	0.478615	0
0785d79729317f6ff8323ee9b0cf27b5	none	1	fdf4409b79e24b56	NA	3.8271	84532
0785d79729317f6ff8323ee9b0cf27b5	none	10	0d6703b81f85a4e8	6	10.7181	92980
0785d79729317f6ff8323ee9b0cf27b5	none	11	0d6703b81f85a4e8	6	8.68008	92616
0785d79729317f6ff8323ee9b0cf27b5	none	12	0d6703b81f85a4e8	6	9.11521	91992
0785d79729317f6ff8323ee9b0cf27b5	none	2	931dec7c4848838e	NA	5.64766	91340
0785d79729317f6ff8323ee9b0cf27b5	none	3	16acff06ae8cd198	NA	7.01714	92620
0785d79729317f6ff8323ee9b0cf27b5	none	4	d5c03eb16bf43a4f	NA	9.12571	91336
0785d79729317f6ff8323ee9b0cf27b5	none	5	db34acd368599222	NA	8.81775	91996
0785d79729317f6ff8323ee9b0cf27b5	none	6	0d6703b81f85a4e8	6	9.72925	92620
0785d79729317f6ff8323ee9b0cf27b5	none	7	0d6703b81f85a4e8	6	10.7796	93264
0785d79729317f6ff8323ee9b0cf27b5	none	8	0d6703b81f85a4e8	6	9.33422	92304
0785d79729317f6ff8323ee9b0cf27b5	none	9	0d6703b81f85a4e8	6	9.99016	92472
07896fe3639c24cd24bb032ae19199cc	none	1	8a7a78a92b1382d2	NA	4.25309	104100
07896fe3639c24cd24bb032ae19199cc	none	10	d5c4c18254e57ae1	NA	35.1749	172024
07896fe3639c24cd24bb032ae19199cc	none	11	011a8daaae27d514	NA	32.39	173712
07896fe3639c24cd24bb032ae19199cc	none	12	dee2d40cb152c729	NA	35.7173	173712
07896fe3639c24cd24bb032ae19199cc	none	2	d2e2b2a12915db74	NA	5.94187	112412
07896fe3639c24cd24bb032ae19199cc	none	3	d52b483500612701	NA	10.8206	160912
07896fe3639c24cd24bb032ae19199cc	none	4	c96715068e2a1083	NA	12.1243	172436
07896fe3639c24cd24bb032ae19199cc	none	5	61406854908d63a7	NA	15.3667	172076
07896fe3639c24cd24bb032ae19199cc	none	6	288d08be2524401d	NA	17.7183	173708
07896fe3639c24cd24bb032ae19199cc	none	7	003e7429d2517433	NA	25.2842	180276
07896fe3639c24cd24bb032ae19199cc	none	8	3801d1f2ee5d6371	NA	21.7575	192224
07896fe3639c24cd24bb032ae19199cc	none	9	f3765527e56f5585	NA	24.9541	171600
078f045706cfda160cbe9d1f042df57a	none	1	07f1da0d4f3203ff	NA	3.61712	105540
078f045706cfda160cbe9d1f042df57a	none	10	f601a74da5fb8360	NA	21.9841	138952
078f045706cfda160cbe9d1f042df57a	none	11	d861f6ef1a7ed62f	NA	25.2939	149820
078f045706cfda160cbe9d1f042df57a	none	12	7d602662af9fdc79	NA	28.9888	130908
078f045706cfda160cbe9d1f042df57a	none	2	f18a2ba212e8fdc9	NA	4.10902	105184
078f045706cfda160cbe9d1f042df57a	none	3	6bc60dff039e59fe	NA	8.16708	122400
078f045706cfda160cbe9d1f042df57a	none	4	7e27d63036f1cc0a	NA	9.05748	133332
078f045706cfda160cbe9d1f042df57a	none	5	4b62c5e099dea4ad	NA	11.6874	132064
078f045706cfda160cbe9d1f042df57a	none	6	23b2901f98c4ebcc	NA	12.1571	136060
078f045706cfda160cbe9d1f042df57a	none	7	ca3d16f23a4fd3ba	NA	17.9276	133340
078f045706cfda160cbe9d1f042df57a	none	8	77d105a19d073554	NA	18.4328	146440
078f045706cfda160cbe9d1f042df57a	none	9	17cd0927805f0c08	NA	24.6431	137492
079052907b863d58dae49e3bf9a89ef3	none	1	c03acb3c80df729c	NA	3.65521	120408
079052907b863d58dae49e3bf9a89ef3	none	10	bb56924792d24aee	NA	21.9833	136972
079052907b863d58dae49e3bf9a89ef3	none	11	30ade834bc286350	NA	23.8318	138468
079052907b863d58dae49e3bf9a89ef3	none	12	98492c66333287df	NA	29.0379	153920
079052907b863d58dae49e3bf9a89ef3	none	2	127d8856d2d6dcc3	NA	4.01784	123108
079052907b863d58dae49e3bf9a89ef3	none	3	57f9edc8dcd1cd0b	NA	6.22204	125596
079052907b863d58dae49e3bf9a89ef3	none	4	c102d09ada73bd56	NA	8.18504	135908
079052907b863d58dae49e3bf9a89ef3	none	5	74b2210cd53d2819	NA	9.57942	135908
079052907b863d58dae49e3bf9a89ef3	none	6	f4a32edec9b80b57	NA	13.2781	135872
079052907b863d58dae49e3bf9a89ef3	none	7	3008e4f44805a4bb	NA	13.7472	137188
079052907b863d58dae49e3bf9a89ef3	none	8	decf025750014889	NA	18.5243	138724
079052907b863d58dae49e3bf9a89ef3	none	9	d6f484fdcfb302a0	NA	18.5974	135584
0793e9607e3293c505b0fa62cbb4258d	none	1	ff0b4367347a0223	NA	0.038727	0
